Word;Negative;Positive;Uncertainty;Litigious;Strong_Modal;Weak_Modal;Constraining;Complexity;Syllables
PERFECTLY;0;1;0;0;0;0;0;0;3
PERFECTS;0;1;0;0;0;0;0;0;2
PERHAPS;0;0;1;0;0;1;0;0;2
PERIL;1;0;0;0;0;0;0;0;2
PERILS;1;0;0;0;0;0;0;0;2
PERJURY;1;0;0;1;0;0;0;0;3
PERMISSIBLE;0;0;0;0;0;0;1;0;4
PERMISSION;0;0;0;0;0;0;1;0;3
PERMISSIONS;0;0;0;0;0;0;1;0;3
PERMITTED;0;0;0;0;0;0;1;0;3
PERMITTEE;0;0;0;1;0;0;0;0;3
PERMITTEES;0;0;0;1;0;0;0;0;3
PERMITTING;0;0;0;0;0;0;1;0;3
PERPETRATE;1;0;0;1;0;0;0;0;3
PERPETRATED;1;0;0;1;0;0;0;0;4
PERPETRATES;1;0;0;1;0;0;0;0;3
PERPETRATING;1;0;0;1;0;0;0;0;4
PERPETRATION;1;0;0;1;0;0;0;0;4
PERSIST;1;0;0;0;0;0;0;0;2
PERSISTED;1;0;0;0;0;0;0;0;3
PERSISTENCE;1;0;0;0;0;0;0;0;3
PERSISTENT;1;0;0;0;0;0;0;0;3
PERSISTENTLY;1;0;0;0;0;0;0;0;4
PERSISTING;1;0;0;0;0;0;0;0;3
PERSISTS;1;0;0;0;0;0;0;0;2
PERSONAM;0;0;0;1;0;0;0;0;3
PERVASIVE;1;0;0;0;0;0;0;0;3
PERVASIVELY;1;0;0;0;0;0;0;0;4
PERVASIVENESS;1;0;0;0;0;0;0;0;4
PETITION;0;0;0;1;0;0;0;0;3
PETITIONED;0;0;0;1;0;0;0;0;3
PETITIONER;0;0;0;1;0;0;0;0;4
PETITIONERS;0;0;0;1;0;0;0;0;4
PETITIONING;0;0;0;1;0;0;0;0;4
PETITIONS;0;0;0;1;0;0;0;0;3
PETTY;1;0;0;0;0;0;0;0;2
PICKET;1;0;0;0;0;0;0;0;2
PICKETED;1;0;0;0;0;0;0;0;3
PICKETING;1;0;0;0;0;0;0;0;3
PLAINTIFF;1;0;0;1;0;0;0;0;2
PLAINTIFFS;1;0;0;1;0;0;0;0;2
PLEA;1;0;0;0;0;0;0;0;1
PLEAD;1;0;0;0;0;0;0;0;1
PLEADED;1;0;0;0;0;0;0;0;2
PLEADING;1;0;0;1;0;0;0;0;2
PLEADINGS;1;0;0;1;0;0;0;0;2
PLEADS;1;0;0;1;0;0;0;0;1
PLEAS;1;0;0;1;0;0;0;0;1
PLEASANT;0;1;0;0;0;0;0;0;2
PLEASANTLY;0;1;0;0;0;0;0;0;3
PLEASED;0;1;0;0;0;0;0;0;1
PLEASURE;0;1;0;0;0;0;0;0;2
PLED;1;0;0;0;0;0;0;0;1
PLEDGE;0;0;0;0;0;0;1;0;1
PLEDGED;0;0;0;0;0;0;1;0;1
PLEDGEE;0;0;0;1;0;0;0;0;2
PLEDGEES;0;0;0;1;0;0;0;0;2
PLEDGES;0;0;0;0;0;0;1;0;2
PLEDGING;0;0;0;0;0;0;1;0;2
PLEDGOR;0;0;0;1;0;0;0;0;2
PLEDGORS;0;0;0;1;0;0;0;0;2
PLENTIFUL;0;1;0;0;0;0;0;0;3
POOR;1;0;0;0;0;0;0;0;1
POORLY;1;0;0;0;0;0;0;0;2
POPULAR;0;1;0;0;0;0;0;0;3
POPULARITY;0;1;0;0;0;0;0;0;5
POSES;1;0;0;0;0;0;0;0;2
POSING;1;0;0;0;0;0;0;0;2
POSITIVE;0;1;0;0;0;0;0;0;3
POSITIVELY;0;1;0;0;0;0;0;0;4
POSSESSORY;0;0;0;1;0;0;0;0;4
POSSIBILITIES;0;0;1;0;0;0;0;0;5
POSSIBILITY;0;0;1;0;0;0;0;0;5
POSSIBLE;0;0;1;0;0;1;0;0;3
POSSIBLY;0;0;1;0;0;1;0;0;3
POSTCLOSING;0;0;0;1;0;0;0;0;3
POSTCLOSURE;0;0;0;1;0;0;0;0;3
POSTCONTRACT;0;0;0;1;0;0;0;0;3
POSTJUDGMENT;0;0;0;1;0;0;0;0;3
POSTPONE;1;0;0;0;0;0;0;0;2
POSTPONED;1;0;0;0;0;0;0;0;2
POSTPONEMENT;1;0;0;0;0;0;0;0;4
POSTPONEMENTS;1;0;0;0;0;0;0;0;4
POSTPONES;1;0;0;0;0;0;0;0;2
POSTPONING;1;0;0;0;0;0;0;0;3
PREAMENDMENT;0;0;0;1;0;0;0;0;4
PRECAUTION;0;0;1;0;0;0;0;0;3
PRECAUTIONARY;0;0;1;0;0;0;0;0;5
PRECAUTIONS;0;0;1;0;0;0;0;0;3
PRECIPITATED;1;0;0;0;0;0;0;0;5
PRECIPITOUS;1;0;0;0;0;0;0;0;4
PRECIPITOUSLY;1;0;0;0;0;0;0;0;5
PRECLUDE;1;0;0;0;0;0;1;0;2
PRECLUDED;1;0;0;0;0;0;1;0;3
PRECLUDES;1;0;0;0;0;0;1;0;2
PRECLUDING;1;0;0;0;0;0;1;0;3
PRECONDITION;0;0;0;0;0;0;1;0;4
PRECONDITIONS;0;0;0;0;0;0;1;0;4
PREDATORY;1;0;0;0;0;0;0;0;4
PREDECEASE;0;0;0;1;0;0;0;0;3
PREDECEASED;0;0;0;1;0;0;0;0;3
PREDECEASES;0;0;0;1;0;0;0;0;4
PREDECEASING;0;0;0;1;0;0;0;0;4
PREDICT;0;0;1;0;0;0;0;0;2
PREDICTABILITY;0;0;1;0;0;0;0;0;6
PREDICTED;0;0;1;0;0;0;0;0;3
PREDICTING;0;0;1;0;0;0;0;0;3
PREDICTION;0;0;1;0;0;0;0;0;3
PREDICTIONS;0;0;1;0;0;0;0;0;3
PREDICTIVE;0;0;1;0;0;0;0;0;3
PREDICTOR;0;0;1;0;0;0;0;0;3
PREDICTORS;0;0;1;0;0;0;0;0;3
PREDICTS;0;0;1;0;0;0;0;0;2
PREEMINENCE;0;1;0;0;0;0;0;0;4
PREEMINENT;0;1;0;0;0;0;0;0;4
PREHEARING;0;0;0;1;0;0;0;0;3
PREJUDICE;1;0;0;1;0;0;0;0;3
PREJUDICED;1;0;0;1;0;0;0;0;3
PREJUDICES;1;0;0;1;0;0;0;0;4
PREJUDICIAL;1;0;0;1;0;0;0;0;4
PREJUDICING;1;0;0;1;0;0;0;0;4
PRELIMINARILY;0;0;1;0;0;0;0;0;6
PRELIMINARY;0;0;1;0;0;0;0;0;5
PREMATURE;1;0;0;0;0;0;0;0;3
PREMATURELY;1;0;0;0;0;0;0;0;4
PREMIER;0;1;0;0;0;0;0;0;2
PREMIERE;0;1;0;0;0;0;0;0;2
PREPETITION;0;0;0;1;0;0;0;0;4
PRESET;0;0;0;0;0;0;1;0;2
PRESSING;1;0;0;0;0;0;0;0;2
PRESTIGE;0;1;0;0;0;0;0;0;2
PRESTIGIOUS;0;1;0;0;0;0;0;0;3
PRESUMABLY;0;0;1;0;0;0;0;0;4
PRESUME;0;0;1;0;0;0;0;0;2
PRESUMED;0;0;1;0;0;0;0;0;2
PRESUMES;0;0;1;0;0;0;0;0;2
PRESUMING;0;0;1;0;0;0;0;0;3
PRESUMPTION;0;0;1;0;0;0;0;0;3
PRESUMPTIONS;0;0;1;0;0;0;0;0;3
PRESUMPTIVELY;0;0;0;1;0;0;0;0;4
PRETRIAL;1;0;0;1;0;0;0;0;3
PREVENT;0;0;0;0;0;0;1;0;2
PREVENTED;0;0;0;0;0;0;1;0;3
PREVENTING;1;0;0;0;0;0;1;0;3
PREVENTION;1;0;0;0;0;0;0;0;3
PREVENTS;1;0;0;0;0;0;1;0;2
PRIMA;0;0;0;1;0;0;0;0;2
PRIVITY;0;0;0;1;0;0;0;0;3
PROACTIVE;0;1;0;0;0;0;0;0;3
PROACTIVELY;0;1;0;0;0;0;0;0;3
PROBABILISTIC;0;0;1;0;0;0;0;0;5
PROBABILITIES;0;0;1;0;0;0;0;0;5
PROBABILITY;0;0;1;0;0;0;0;0;5
PROBABLE;0;0;1;0;0;0;0;0;3
PROBABLY;0;0;1;0;0;0;0;0;3
PROBATE;0;0;0;1;0;0;0;0;2
PROBATED;0;0;0;1;0;0;0;0;3
PROBATES;0;0;0;1;0;0;0;0;2
PROBATING;0;0;0;1;0;0;0;0;3
PROBATION;0;0;0;1;0;0;0;0;3
PROBATIONAL;0;0;0;1;0;0;0;0;4
PROBATIONARY;0;0;0;1;0;0;0;0;5
PROBATIONER;0;0;0;1;0;0;0;0;4
PROBATIONERS;0;0;0;1;0;0;0;0;4
PROBATIONS;0;0;0;1;0;0;0;0;3
PROBLEM;1;0;0;0;0;0;0;0;2
PROBLEMATIC;1;0;0;0;0;0;0;0;4
PROBLEMATICAL;1;0;0;0;0;0;0;0;5
PROBLEMS;1;0;0;0;0;0;0;0;2
PROFICIENCY;0;1;0;0;0;0;0;0;4
PROFICIENT;0;1;0;0;0;0;0;0;3
PROFICIENTLY;0;1;0;0;0;0;0;0;4
PROFITABILITY;0;1;0;0;0;0;0;0;6
PROFITABLE;0;1;0;0;0;0;0;0;4
PROFITABLY;0;1;0;0;0;0;0;0;4
PROGRESS;0;1;0;0;0;0;0;0;2
PROGRESSED;0;1;0;0;0;0;0;0;2
PROGRESSES;0;1;0;0;0;0;0;0;3
PROGRESSING;0;1;0;0;0;0;0;0;3
PROHIBIT;0;0;0;0;0;0;1;0;3
PROHIBITED;0;0;0;0;0;0;1;0;4
PROHIBITING;0;0;0;0;0;0;1;0;4
PROHIBITION;0;0;0;0;0;0;1;0;4
PROHIBITIONS;0;0;0;0;0;0;1;0;4
PROHIBITIVE;0;0;0;0;0;0;1;0;4
PROHIBITIVELY;0;0;0;0;0;0;1;0;5
PROHIBITORY;0;0;0;0;0;0;1;0;5
PROHIBITS;0;0;0;0;0;0;1;0;3
PROLONG;1;0;0;0;0;0;0;0;2
PROLONGATION;1;0;0;0;0;0;0;0;4
PROLONGATIONS;1;0;0;0;0;0;0;0;4
PROLONGED;1;0;0;0;0;0;0;0;2
PROLONGING;1;0;0;0;0;0;0;0;3
PROLONGS;1;0;0;0;0;0;0;0;2
PROMULGATE;0;0;0;1;0;0;0;0;3
PROMULGATED;0;0;0;1;0;0;0;0;4
PROMULGATES;0;0;0;1;0;0;0;0;3
PROMULGATING;0;0;0;1;0;0;0;0;4
PROMULGATION;0;0;0;1;0;0;0;0;4
PROMULGATIONS;0;0;0;1;0;0;0;0;4
PROMULGATOR;0;0;0;1;0;0;0;0;4
PROMULGATORS;0;0;0;1;0;0;0;0;4
PRONE;1;0;0;0;0;0;0;0;1
PRORATA;0;0;0;1;0;0;0;0;3
PRORATION;0;0;0;1;0;0;0;0;3
PROSECUTE;1;0;0;1;0;0;0;0;3
PROSECUTED;1;0;0;1;0;0;0;0;4
PROSECUTES;1;0;0;1;0;0;0;0;3
PROSECUTING;1;0;0;1;0;0;0;0;4
PROSECUTION;1;0;0;1;0;0;0;0;4
PROSECUTIONS;1;0;0;1;0;0;0;0;4
PROSECUTOR;0;0;0;1;0;0;0;0;4
PROSECUTORIAL;0;0;0;1;0;0;0;0;6
PROSECUTORS;0;0;0;1;0;0;0;0;4
PROSPERED;0;1;0;0;0;0;0;0;2
PROSPERING;0;1;0;0;0;0;0;0;3
PROSPERITY;0;1;0;0;0;0;0;0;4
PROSPEROUS;0;1;0;0;0;0;0;0;3
PROSPERS;0;1;0;0;0;0;0;0;2
PROTEST;1;0;0;0;0;0;0;0;2
PROTESTED;1;0;0;0;0;0;0;0;3
PROTESTER;1;0;0;0;0;0;0;0;3
PROTESTERS;1;0;0;0;0;0;0;0;3
PROTESTING;1;0;0;0;0;0;0;0;3
PROTESTOR;1;0;0;0;0;0;0;0;3
PROTESTORS;1;0;0;0;0;0;0;0;3
PROTESTS;1;0;0;0;0;0;0;0;2
PROTRACTED;1;0;0;0;0;0;0;0;3
PROTRACTION;1;0;0;0;0;0;0;0;3
PROVISO;0;0;0;1;0;0;0;0;3
PROVISOES;0;0;0;1;0;0;0;0;3
PROVISOS;0;0;0;1;0;0;0;0;3
PROVOKE;1;0;0;0;0;0;0;0;2
PROVOKED;1;0;0;0;0;0;0;0;2
PROVOKES;1;0;0;0;0;0;0;0;2
PROVOKING;1;0;0;0;0;0;0;0;3
PUNISHABLE;0;0;0;1;0;0;0;0;4
PUNISHED;1;0;0;0;0;0;0;0;2
PUNISHES;1;0;0;0;0;0;0;0;3
PUNISHING;1;0;0;0;0;0;0;0;3
PUNISHMENT;1;0;0;0;0;0;0;0;3
PUNISHMENTS;1;0;0;0;0;0;0;0;3
PUNITIVE;1;0;0;0;0;0;0;0;3
PURPORT;1;0;0;0;0;0;0;0;2
PURPORTED;1;0;0;0;0;0;0;0;3
PURPORTEDLY;1;0;0;0;0;0;0;0;4
PURPORTING;1;0;0;0;0;0;0;0;3
PURPORTS;1;0;0;0;0;0;0;0;2
QUESTION;1;0;0;0;0;0;0;0;2
QUESTIONABLE;1;0;0;0;0;0;0;0;4
QUESTIONABLY;1;0;0;0;0;0;0;0;4
QUESTIONED;1;0;0;0;0;0;0;0;2
QUESTIONING;1;0;0;0;0;0;0;0;3
QUESTIONS;1;0;0;0;0;0;0;0;2
QUIT;1;0;0;0;0;0;0;0;1
QUITCLAIM;0;0;0;1;0;0;0;0;2
QUITCLAIMS;0;0;0;1;0;0;0;0;2
QUITTING;1;0;0;0;0;0;0;0;2
RACKETEER;1;0;0;0;0;0;0;0;3
RACKETEERING;1;0;0;0;0;0;0;0;4
RANDOM;0;0;1;0;0;0;0;0;2
RANDOMIZE;0;0;1;0;0;0;0;0;3
RANDOMIZED;0;0;1;0;0;0;0;0;3
RANDOMIZES;0;0;1;0;0;0;0;0;4
RANDOMIZING;0;0;1;0;0;0;0;0;4
RANDOMLY;0;0;1;0;0;0;0;0;3
RANDOMNESS;0;0;1;0;0;0;0;0;3
RATA;0;0;0;1;0;0;0;0;2
RATABLE;0;0;0;1;0;0;0;0;3
RATABLY;0;0;0;1;0;0;0;0;3
RATIONALIZATION;1;0;0;0;0;0;0;0;6
RATIONALIZATIONS;1;0;0;0;0;0;0;0;6
RATIONALIZE;1;0;0;0;0;0;0;0;4
RATIONALIZED;1;0;0;0;0;0;0;0;4
RATIONALIZES;1;0;0;0;0;0;0;0;5
RATIONALIZING;1;0;0;0;0;0;0;0;5
REARGUMENT;0;0;0;1;0;0;0;0;4
REASSESS;0;0;1;0;0;0;0;0;2
REASSESSED;0;0;1;0;0;0;0;0;2
REASSESSES;0;0;1;0;0;0;0;0;3
REASSESSING;0;0;1;0;0;0;0;0;3
REASSESSMENT;1;0;1;0;0;0;0;0;3
REASSESSMENTS;1;0;1;0;0;0;0;0;3
REASSIGN;1;0;0;0;0;0;0;0;2
REASSIGNED;1;0;0;0;0;0;0;0;2
REASSIGNING;1;0;0;0;0;0;0;0;3
REASSIGNMENT;1;0;0;0;0;0;0;0;3
REASSIGNMENTS;1;0;0;0;0;0;0;0;3
REASSIGNS;1;0;0;0;0;0;0;0;2
REBOUND;0;1;0;0;0;0;0;0;2
REBOUNDED;0;1;0;0;0;0;0;0;3
REBOUNDING;0;1;0;0;0;0;0;0;3
REBUT;0;0;0;1;0;0;0;0;2
REBUTS;0;0;0;1;0;0;0;0;2
REBUTTABLE;0;0;0;1;0;0;0;0;4
REBUTTABLY;0;0;0;1;0;0;0;0;4
REBUTTAL;0;0;0;1;0;0;0;0;3
REBUTTALS;0;0;0;1;0;0;0;0;3
REBUTTED;0;0;0;1;0;0;0;0;3
REBUTTING;0;0;0;1;0;0;0;0;3
RECALCULATE;0;0;1;0;0;0;0;0;4
RECALCULATED;0;0;1;0;0;0;0;0;5
RECALCULATES;0;0;1;0;0;0;0;0;4
RECALCULATING;0;0;1;0;0;0;0;0;5
RECALCULATION;0;0;1;0;0;0;0;0;5
RECALCULATIONS;0;0;1;0;0;0;0;0;5
RECALL;1;0;0;0;0;0;0;0;2
RECALLED;1;0;0;0;0;0;0;0;2
RECALLING;1;0;0;0;0;0;0;0;3
RECALLS;1;0;0;0;0;0;0;0;2
RECEPTIVE;0;1;0;0;0;0;0;0;3
RECESSION;1;0;0;0;0;0;0;0;3
RECESSIONARY;1;0;0;0;0;0;0;0;5
RECESSIONS;1;0;0;0;0;0;0;0;3
RECKLESS;1;0;0;0;0;0;0;0;2
RECKLESSLY;1;0;0;0;0;0;0;0;3
RECKLESSNESS;1;0;0;0;0;0;0;0;3
RECLASSIFIED;0;0;0;0;0;0;0;1;4
RECONSIDER;0;0;1;0;0;0;0;0;4
RECONSIDERED;0;0;1;0;0;0;0;0;4
RECONSIDERING;0;0;1;0;0;0;0;0;5
RECONSIDERS;0;0;1;0;0;0;0;0;4
RECORDATION;0;0;0;1;0;0;0;0;4
RECOUPABLE;0;0;0;1;0;0;0;0;4
RECOUPMENT;0;0;0;1;0;0;0;0;3
RECOUPMENTS;0;0;0;1;0;0;0;0;3
RECOURSE;0;0;0;1;0;0;0;0;2
RECOURSES;0;0;0;1;0;0;0;0;3
RECTIFICATION;0;0;0;1;0;0;0;0;5
RECTIFICATIONS;0;0;0;1;0;0;0;0;5
RECUSAL;0;0;0;1;0;0;0;0;3
RECUSE;0;0;0;1;0;0;0;0;2
RECUSED;0;0;0;1;0;0;0;0;2
RECUSES;0;0;0;1;0;0;0;0;0
RECUSING;0;0;0;1;0;0;0;0;3
REDACT;1;0;0;1;0;0;0;0;2
REDACTED;1;0;0;1;0;0;0;0;3
REDACTING;1;0;0;1;0;0;0;0;3
REDACTION;1;0;0;1;0;0;0;0;3
REDACTIONS;1;0;0;1;0;0;0;0;3
REDEFAULT;1;0;0;0;0;0;0;0;3
REDEFAULTED;1;0;0;0;0;0;0;0;4
REDEFAULTS;1;0;0;0;0;0;0;0;0
REDRESS;1;0;0;0;0;0;0;0;2
REDRESSED;1;0;0;0;0;0;0;0;2
REDRESSES;1;0;0;0;0;0;0;0;3
REDRESSING;1;0;0;0;0;0;0;0;3
REEXAMINATION;0;0;1;0;0;0;0;0;5
REEXAMINE;0;0;1;0;0;0;0;0;4
REEXAMINING;0;0;1;0;0;0;0;0;4
REFERENDA;0;0;0;1;0;0;0;0;4
REFERENDUM;0;0;0;1;0;0;0;0;4
REFERENDUMS;0;0;0;1;0;0;0;0;4
REFILE;0;0;0;1;0;0;0;0;2
REFILED;0;0;0;1;0;0;0;0;2
REFILES;0;0;0;1;0;0;0;0;3
REFILING;0;0;0;1;0;0;0;0;3
REFRAIN;0;0;0;0;0;0;1;0;2
REFRAINING;0;0;0;0;0;0;1;0;3
REFRAINS;0;0;0;0;0;0;1;0;2
REFUSAL;1;0;0;0;0;0;0;0;3
REFUSALS;1;0;0;0;0;0;0;0;3
REFUSE;1;0;0;0;0;0;0;0;2
REFUSED;1;0;0;0;0;0;0;0;2
REFUSES;1;0;0;0;0;0;0;0;3
REFUSING;1;0;0;0;0;0;0;0;3
REGAIN;0;1;0;0;0;0;0;0;2
REGAINED;0;1;0;0;0;0;0;0;2
REGAINING;0;1;0;0;0;0;0;0;3
REGULATE;0;0;0;1;0;0;0;0;3
REGULATED;0;0;0;1;0;0;0;0;4
REGULATES;0;0;0;1;0;0;0;0;3
REGULATING;0;0;0;1;0;0;0;0;4
REGULATION;0;0;0;1;0;0;0;0;4
REGULATIONS;0;0;0;1;0;0;0;0;4
REGULATIVE;0;0;0;1;0;0;0;0;4
REGULATOR;0;0;0;1;0;0;0;0;4
REGULATORS;0;0;0;1;0;0;0;0;4
REGULATORY;0;0;0;1;0;0;0;0;5
REHEAR;0;0;0;1;0;0;0;0;2
REHEARD;0;0;0;1;0;0;0;0;2
REHEARING;0;0;0;1;0;0;0;0;3
REHEARINGS;0;0;0;1;0;0;0;0;3
REINTERPRET;0;0;1;0;0;0;0;0;4
REINTERPRETATION;0;0;1;0;0;0;0;0;6
REINTERPRETATIONS;0;0;1;0;0;0;0;0;5
REINTERPRETED;0;0;1;0;0;0;0;0;5
REINTERPRETING;0;0;1;0;0;0;0;0;5
REINTERPRETS;0;0;1;0;0;0;0;0;4
REJECT;1;0;0;0;0;0;0;0;2
REJECTED;1;0;0;0;0;0;0;0;3
REJECTING;1;0;0;0;0;0;0;0;3
REJECTION;1;0;0;0;0;0;0;0;3
REJECTIONS;1;0;0;0;0;0;0;0;3
REJECTS;1;0;0;0;0;0;0;0;2
RELEASEES;0;0;0;1;0;0;0;0;2
RELINQUISH;1;0;0;0;0;0;0;0;3
RELINQUISHED;1;0;0;0;0;0;0;0;3
RELINQUISHES;1;0;0;0;0;0;0;0;4
RELINQUISHING;1;0;0;0;0;0;0;0;4
RELINQUISHMENT;1;0;0;0;0;0;0;0;4
RELINQUISHMENTS;1;0;0;0;0;0;0;0;4
RELUCTANCE;1;0;0;0;0;0;0;0;3
RELUCTANT;1;0;0;0;0;0;0;0;3
REMAND;0;0;0;1;0;0;0;0;2
REMANDED;0;0;0;1;0;0;0;0;3
REMANDING;0;0;0;1;0;0;0;0;3
REMANDS;0;0;0;1;0;0;0;0;2
REMEDIATE;0;0;0;1;0;0;0;0;4
REMEDIATED;0;0;0;1;0;0;0;0;5
REMEDIATING;0;0;0;1;0;0;0;0;5
REMEDIATION;0;0;0;1;0;0;0;0;5
REMEDIATIONS;0;0;0;1;0;0;0;0;5
REMEDIED;0;0;0;1;0;0;0;0;3
REMISED;0;0;0;1;0;0;0;0;2
RENEGOTIATE;1;0;0;0;0;0;0;0;5
RENEGOTIATED;1;0;0;0;0;0;0;0;5
RENEGOTIATES;1;0;0;0;0;0;0;0;4
RENEGOTIATING;1;0;0;0;0;0;0;0;5
RENEGOTIATION;1;0;0;0;0;0;0;0;5
RENEGOTIATIONS;1;0;0;0;0;0;0;0;5
RENOUNCE;1;0;0;0;0;0;0;0;2
RENOUNCED;1;0;0;0;0;0;0;0;2
RENOUNCEMENT;1;0;0;0;0;0;0;0;4
RENOUNCEMENTS;1;0;0;0;0;0;0;0;4
RENOUNCES;1;0;0;0;0;0;0;0;3
RENOUNCING;1;0;0;0;0;0;0;0;3
REPARATION;1;0;0;0;0;0;0;0;4
REPARATIONS;1;0;0;0;0;0;0;0;4
REPATRIATE;0;0;0;0;0;0;0;1;4
REPATRIATED;0;0;0;0;0;0;0;1;5
REPATRIATION;0;0;0;0;0;0;0;1;5
REPLEDGED;0;0;0;1;0;0;0;0;2
REPLEVIN;0;0;0;1;0;0;0;0;3
REPOSSESSED;1;0;0;0;0;0;0;0;3
REPOSSESSES;1;0;0;0;0;0;0;0;4
REPOSSESSING;1;0;0;0;0;0;0;0;4
REPOSSESSION;1;0;0;0;0;0;0;0;4
REPOSSESSIONS;1;0;0;0;0;0;0;0;4
REPRORATED;0;0;0;1;0;0;0;0;0
REPUDIATE;1;0;0;0;0;0;0;0;4
REPUDIATED;1;0;0;0;0;0;0;0;5
REPUDIATES;1;0;0;0;0;0;0;0;4
REPUDIATING;1;0;0;0;0;0;0;0;5
REPUDIATION;1;0;0;0;0;0;0;0;5
REPUDIATIONS;1;0;0;0;0;0;0;0;5
REQUESTER;0;0;0;1;0;0;0;0;3
REQUESTOR;0;0;0;1;0;0;0;0;3
REQUIRE;0;0;0;0;0;0;1;0;2
REQUIRED;0;0;0;0;0;0;1;0;2
REQUIREMENT;0;0;0;0;0;0;1;0;3
REQUIREMENTS;0;0;0;0;0;0;1;0;3
REQUIRES;0;0;0;0;0;0;1;0;2
REQUIRING;0;0;0;0;0;0;1;0;3
REREGULATION;0;0;0;1;0;0;0;0;5
RESCIND;0;0;0;1;0;0;0;0;2
RESCINDED;0;0;0;1;0;0;0;0;3
RESCINDING;0;0;0;1;0;0;0;0;3
RESCINDS;0;0;0;1;0;0;0;0;2
RESCISSION;0;0;0;1;0;0;0;0;3
RESCISSIONS;0;0;0;1;0;0;0;0;3
RESIGN;1;0;0;0;0;0;0;0;2
RESIGNATION;1;0;0;0;0;0;0;0;4
RESIGNATIONS;1;0;0;0;0;0;0;0;4
RESIGNED;1;0;0;0;0;0;0;0;2
RESIGNING;1;0;0;0;0;0;0;0;3
RESIGNS;1;0;0;0;0;0;0;0;2
RESOLVE;0;1;0;0;0;0;0;0;2
RESTATE;1;0;0;0;0;0;0;0;2
RESTATED;1;0;0;0;0;0;0;0;3
RESTATEMENT;1;0;0;0;0;0;0;0;3
RESTATEMENTS;1;0;0;0;0;0;0;0;3
RESTATES;1;0;0;0;0;0;0;0;2
RESTATING;1;0;0;0;0;0;0;0;3
RESTITUTIONARY;0;0;0;1;0;0;0;0;6
RESTRAIN;0;0;0;0;0;0;1;0;2
RESTRAINED;0;0;0;0;0;0;1;0;2
RESTRAINING;0;0;0;0;0;0;1;0;3
RESTRAINS;0;0;0;0;0;0;1;0;2
RESTRAINT;0;0;0;0;0;0;1;0;2
RESTRAINTS;0;0;0;0;0;0;1;0;2
RESTRICT;0;0;0;0;0;0;1;0;2
RESTRICTED;0;0;0;0;0;0;1;0;3
RESTRICTING;0;0;0;0;0;0;1;0;3
RESTRICTION;0;0;0;0;0;0;1;0;3
RESTRICTIONS;0;0;0;0;0;0;1;0;3
RESTRICTIVE;0;0;0;0;0;0;1;0;3
RESTRICTIVELY;0;0;0;0;0;0;1;0;4
RESTRICTIVENESS;0;0;0;0;0;0;1;0;4
RESTRICTS;0;0;0;0;0;0;1;0;2
RESTRUCTURE;1;0;0;0;0;0;0;1;3
RESTRUCTURED;1;0;0;0;0;0;0;1;3
RESTRUCTURES;1;0;0;0;0;0;0;0;3
RESTRUCTURING;1;0;0;0;0;0;0;1;4
RESTRUCTURINGS;1;0;0;0;0;0;0;0;4
RETALIATE;1;0;0;0;0;0;0;0;4
RETALIATED;1;0;0;0;0;0;0;0;5
RETALIATES;1;0;0;0;0;0;0;0;4
RETALIATING;1;0;0;0;0;0;0;0;5
RETALIATION;1;0;0;0;0;0;0;0;5
RETALIATIONS;1;0;0;0;0;0;0;0;5
RETALIATORY;1;0;0;0;0;0;0;0;6
RETENDERING;0;0;0;1;0;0;0;0;4
RETRIBUTION;1;0;0;0;0;0;0;0;4
RETRIBUTIONS;1;0;0;0;0;0;0;0;4
RETROCEDE;0;0;0;1;0;0;0;0;3
RETROCEDED;0;0;0;1;0;0;0;0;4
RETROCESSIONAIRES;0;0;0;1;0;0;0;0;5
REVALUATION;0;0;0;0;0;0;0;1;4
REVISE;0;0;1;0;0;0;0;0;2
REVISED;0;0;1;0;0;0;0;0;2
REVOCABILITY;0;0;0;1;0;0;0;0;6
REVOCATION;1;0;0;1;0;0;0;1;4
REVOCATIONS;1;0;0;1;0;0;0;0;4
REVOKE;1;0;0;0;0;0;0;0;2
REVOKED;1;0;0;0;0;0;0;0;2
REVOKES;1;0;0;0;0;0;0;0;2
REVOKING;1;0;0;0;0;0;0;0;3
REVOLUTIONIZE;0;1;0;0;0;0;0;0;5
REVOLUTIONIZED;0;1;0;0;0;0;0;0;5
REVOLUTIONIZES;0;1;0;0;0;0;0;0;6
REVOLUTIONIZING;0;1;0;0;0;0;0;0;6
REWARD;0;1;0;0;0;0;0;0;2
REWARDED;0;1;0;0;0;0;0;0;3
REWARDING;0;1;0;0;0;0;0;0;3
REWARDS;0;-1;0;0;0;0;0;0;2
RIDICULE;1;0;0;0;0;0;0;0;3
RIDICULED;1;0;0;0;0;0;0;0;3
RIDICULES;1;0;0;0;0;0;0;0;4
RIDICULING;1;0;0;0;0;0;0;0;4
RISK;0;0;1;0;0;0;0;0;1
RISKED;0;0;1;0;0;0;0;0;1
RISKIER;1;0;1;0;0;0;0;0;2
RISKIEST;1;0;1;0;0;0;0;0;2
RISKINESS;0;0;1;0;0;0;0;0;3
RISKING;0;0;1;0;0;0;0;0;2
RISKS;0;0;1;0;0;0;0;0;1
RISKY;1;0;1;0;0;0;0;0;2
ROUGHLY;0;0;1;0;0;0;0;0;2
RULING;0;0;0;1;0;0;0;0;2
RULINGS;0;0;0;1;0;0;0;0;2
